online, offline, cpu 
0.346676, 7.04009, 3.95642  
0.356637, 7.05962, 4.02795  
0.349884, 7.03727, 3.94522  
0.351313, 7.06864, 4.02347  
0.353488, 7.11001, 4.0443  
0.350209, 7.05836, 4.00041  
0.347684, 7.08265, 3.92987  
0.356614, 7.04504, 3.95013  
0.347482, 7.04462, 3.94365  
0.349147, 7.07432, 3.96671  
