online, offline, total 
111.0, 124.0, 235.0 
111.0, 124.0, 235.0 
111.0, 124.0, 235.0 
111.0, 124.0, 235.0 
111.0, 124.0, 235.0 
111.0, 124.0, 235.0 
111.0, 124.0, 235.0 
111.0, 124.0, 235.0 
111.0, 124.0, 235.0 
111.0, 124.0, 235.0 
