online, offline, cpu 
0.377568, 11.877, 5.80232  
1.06379, 12.5717, 7.0504  
1.05202, 12.4839, 6.92315  
0.377044, 11.9115, 5.49646  
1.07142, 12.5123, 7.12785  
0.359683, 11.9313, 5.66452  
0.374842, 11.9663, 5.87746  
0.358039, 11.9521, 5.52172  
0.440297, 12.0065, 5.71089  
1.06388, 12.4771, 7.1351  
