online, offline, global 
0.056496, 8.00048, 15.9743 
0.056496, 8.00048, 15.9743 
0.056496, 8.00048, 15.9743 
0.056496, 8.00048, 15.9743 
0.056496, 8.00048, 15.9743 
0.056496, 8.00048, 15.9743 
0.056496, 8.00048, 15.9743 
0.056496, 8.00048, 15.9743 
0.056496, 8.00048, 15.9743 
0.056496, 8.00048, 15.9743 
