online, offline, total 
224.0, 566.0, 790.0 
224.0, 566.0, 790.0 
224.0, 566.0, 790.0 
224.0, 566.0, 790.0 
224.0, 566.0, 790.0 
224.0, 566.0, 790.0 
224.0, 566.0, 790.0 
224.0, 566.0, 790.0 
224.0, 566.0, 790.0 
224.0, 566.0, 790.0 
