online, offline, cpu 
0.613767, 7.29805, 3.99397  
0.623198, 7.32734, 4.25603  
0.626187, 7.29558, 4.3802  
0.62238, 7.32113, 4.04884  
0.62276, 7.30773, 4.01819  
0.626857, 7.26564, 4.34741  
0.630773, 7.30178, 3.96987  
0.627283, 7.26999, 3.9969  
0.621916, 7.30014, 4.01621  
0.625776, 7.28758, 3.97171  
