online, offline, cpu 
0.957087, 974.243, 452.169  
0.9653, 953.959, 441.066  
0.961967, 966.338, 444.515  
0.95788, 973.758, 447.491  
0.960131, 968.727, 448.419  
0.959531, 952.695, 446.553  
0.966364, 959.829, 451.715  
0.957204, 964.51, 462.055  
0.953772, 967.769, 456.108  
0.970163, 958.863, 446.172  
