online, offline, total 
179.0, 184.0, 363.0 
179.0, 184.0, 363.0 
179.0, 184.0, 363.0 
179.0, 184.0, 363.0 
179.0, 184.0, 363.0 
179.0, 184.0, 363.0 
179.0, 184.0, 363.0 
179.0, 184.0, 363.0 
179.0, 184.0, 363.0 
179.0, 184.0, 363.0 
