online, offline, cpu 
0.903828, 1189.94, 599.314  
0.910662, 1175.38, 586.937  
0.88875, 1183.94, 598.06  
0.882401, 1173.39, 579.57  
0.889863, 1179.38, 598.091  
0.895081, 1204.68, 602.656  
0.889214, 1189.37, 608.455  
0.90879, 1186.76, 593.39  
0.875021, 1170.43, 583.728  
0.900053, 1172.24, 591.473  
