online, offline, total 
168.0, 1137.0, 1305.0 
168.0, 1137.0, 1305.0 
168.0, 1137.0, 1305.0 
168.0, 1137.0, 1305.0 
168.0, 1137.0, 1305.0 
168.0, 1137.0, 1305.0 
168.0, 1137.0, 1305.0 
168.0, 1137.0, 1305.0 
168.0, 1137.0, 1305.0 
168.0, 1137.0, 1305.0 
