online, offline, global 
0.194356, 899.61, 1799.61 
0.194356, 899.61, 1799.61 
0.194356, 899.61, 1799.61 
0.194356, 899.61, 1799.61 
0.194356, 899.61, 1799.61 
0.194356, 899.61, 1799.61 
0.194356, 899.61, 1799.61 
0.194356, 899.61, 1799.61 
0.194356, 899.61, 1799.61 
0.194356, 899.61, 1799.61 
