online, offline, global 
0.186488, 19.7587, 39.8904 
0.186488, 19.7587, 39.8905 
0.186488, 19.7588, 39.8903 
0.186488, 19.7588, 39.8904 
0.186488, 19.7587, 39.8902 
0.186488, 19.7588, 39.8904 
0.186488, 19.7587, 39.8905 
0.186488, 19.7586, 39.8903 
0.186488, 19.7587, 39.8904 
0.186488, 19.7588, 39.8905 
