online, offline, global 
0.11988, 14.3981, 28.9833 
0.11988, 14.3981, 28.9833 
0.11988, 14.3981, 28.9833 
0.11988, 14.3981, 28.9833 
0.11988, 14.3981, 28.9833 
0.11988, 14.3981, 28.9833 
0.11988, 14.3981, 28.9833 
0.11988, 14.3981, 28.9833 
0.11988, 14.3981, 28.9833 
0.11988, 14.3981, 28.9833 
