online, offline, total 
168.0, 131.0, 299.0 
168.0, 131.0, 299.0 
168.0, 131.0, 299.0 
168.0, 131.0, 299.0 
168.0, 131.0, 299.0 
168.0, 131.0, 299.0 
168.0, 131.0, 299.0 
168.0, 131.0, 299.0 
168.0, 131.0, 299.0 
168.0, 131.0, 299.0 
