online, offline, cpu 
1.23541, 26.841, 23.93  
1.23312, 26.3238, 23.1215  
0.424144, 28.8796, 26.4414  
0.398181, 26.3556, 22.225  
1.2381, 27.305, 22.6589  
1.23607, 27.0638, 22.741  
0.423195, 27.7977, 22.4505  
1.25201, 26.8895, 23.7398  
1.23595, 26.898, 22.2517  
1.22893, 26.9381, 23.8715  
