online, offline, total 
368.0, 1280.0, 1648.0 
368.0, 1280.0, 1648.0 
368.0, 1280.0, 1648.0 
368.0, 1280.0, 1648.0 
368.0, 1280.0, 1648.0 
368.0, 1280.0, 1648.0 
368.0, 1280.0, 1648.0 
368.0, 1280.0, 1648.0 
368.0, 1280.0, 1648.0 
368.0, 1280.0, 1648.0 
