online, offline, total 
397.0, 3709.0, 4106.0 
397.0, 3709.0, 4106.0 
397.0, 3709.0, 4106.0 
397.0, 3709.0, 4106.0 
397.0, 3709.0, 4106.0 
397.0, 3709.0, 4106.0 
397.0, 3709.0, 4106.0 
397.0, 3709.0, 4106.0 
397.0, 3709.0, 4106.0 
397.0, 3709.0, 4106.0 
