online, offline, total 
169.0, 134.0, 303.0 
169.0, 134.0, 303.0 
169.0, 134.0, 303.0 
169.0, 134.0, 303.0 
169.0, 134.0, 303.0 
169.0, 134.0, 303.0 
169.0, 134.0, 303.0 
169.0, 134.0, 303.0 
169.0, 134.0, 303.0 
169.0, 134.0, 303.0 
