online, offline, global 
0.186456, 3.28748, 6.82423 
0.186456, 3.28748, 6.82423 
0.186456, 3.28748, 6.82423 
0.186456, 3.28748, 6.82423 
0.186456, 3.28748, 6.82423 
0.186456, 3.28748, 6.82423 
0.186456, 3.28748, 6.82423 
0.186456, 3.28748, 6.82423 
0.186456, 3.28748, 6.82423 
0.186456, 3.28748, 6.82423 
