online, offline, global 
0.066036, 441.195, 882.522 
0.066036, 441.195, 882.522 
0.066036, 441.195, 882.522 
0.066036, 441.195, 882.522 
0.066036, 441.195, 882.522 
0.066036, 441.195, 882.522 
0.066036, 441.195, 882.522 
0.066036, 441.195, 882.522 
0.066036, 441.195, 882.522 
0.066036, 441.195, 882.522 
