online, offline, total 
222.0, 124.0, 346.0 
222.0, 124.0, 346.0 
222.0, 124.0, 346.0 
222.0, 124.0, 346.0 
222.0, 124.0, 346.0 
222.0, 124.0, 346.0 
222.0, 124.0, 346.0 
222.0, 124.0, 346.0 
222.0, 124.0, 346.0 
222.0, 124.0, 346.0 
