online, offline, total 
363.0, 868.0, 1231.0 
363.0, 868.0, 1231.0 
363.0, 868.0, 1231.0 
363.0, 868.0, 1231.0 
363.0, 868.0, 1231.0 
363.0, 868.0, 1231.0 
363.0, 868.0, 1231.0 
363.0, 868.0, 1231.0 
363.0, 868.0, 1231.0 
363.0, 868.0, 1231.0 
