online, offline, total 
166.0, 133.0, 299.0 
166.0, 133.0, 299.0 
166.0, 133.0, 299.0 
166.0, 133.0, 299.0 
166.0, 133.0, 299.0 
166.0, 133.0, 299.0 
166.0, 133.0, 299.0 
166.0, 133.0, 299.0 
166.0, 133.0, 299.0 
166.0, 133.0, 299.0 
