online, offline, cpu 
0.576813, 6.03206, 4.51203  
0.568836, 6.22047, 4.4991  
0.577429, 6.11662, 4.74011  
0.565254, 5.89701, 4.78215  
0.560422, 6.19032, 4.91378  
0.583418, 5.90846, 4.78664  
0.55605, 5.59366, 4.78281  
0.569651, 6.20437, 4.76602  
0.586766, 6.16933, 4.79743  
0.554133, 6.17338, 4.42489  
