online, offline, global 
0.061748, 670.771, 1341.67 
0.061748, 670.771, 1341.67 
0.061748, 670.771, 1341.67 
0.061748, 670.771, 1341.67 
0.061748, 670.771, 1341.67 
0.061748, 670.771, 1341.67 
0.061748, 670.771, 1341.67 
0.061748, 670.771, 1341.67 
0.061748, 670.771, 1341.67 
0.061748, 670.771, 1341.67 
