online, offline, cpu 
0.659821, 652.433, 304.334  
0.679561, 625.136, 284.081  
0.662854, 640.016, 291.638  
0.648491, 626.19, 282.844  
0.669421, 623.371, 290.811  
0.658135, 625.886, 291.372  
0.651055, 636.919, 282.05  
0.66131, 642.674, 285.376  
0.672465, 627.688, 283.243  
0.649528, 634.598, 291.135  
