online, offline, global 
0.056496, 3.22609, 6.42555 
0.056496, 3.22609, 6.42555 
0.056496, 3.22609, 6.42555 
0.056496, 3.22609, 6.42555 
0.056496, 3.22609, 6.42555 
0.056496, 3.22609, 6.42555 
0.056496, 3.22609, 6.42555 
0.056496, 3.22609, 6.42555 
0.056496, 3.22609, 6.42555 
0.056496, 3.22609, 6.42555 
