online, offline, total 
166.0, 94.0, 260.0 
166.0, 94.0, 260.0 
166.0, 94.0, 260.0 
166.0, 94.0, 260.0 
166.0, 94.0, 260.0 
166.0, 94.0, 260.0 
166.0, 94.0, 260.0 
166.0, 94.0, 260.0 
166.0, 94.0, 260.0 
166.0, 94.0, 260.0 
