online, offline, total 
166.0, 46.0, 212.0 
166.0, 46.0, 212.0 
166.0, 46.0, 212.0 
166.0, 46.0, 212.0 
166.0, 46.0, 212.0 
166.0, 46.0, 212.0 
166.0, 46.0, 212.0 
166.0, 46.0, 212.0 
166.0, 46.0, 212.0 
166.0, 46.0, 212.0 
