online, offline, global 
0.214664, 1.38456, 4.82167 
0.214664, 1.38456, 4.82167 
0.214664, 1.38456, 4.82167 
0.214664, 1.38456, 4.82167 
0.214664, 1.38456, 4.82167 
0.214664, 1.38456, 4.82167 
0.214664, 1.38456, 4.82167 
0.214664, 1.38456, 4.82167 
0.214664, 1.38456, 4.82167 
0.214664, 1.38456, 4.82167 
