online, offline, cpu 
0.665539, 18.6578, 6.07837  
0.649981, 18.6433, 6.05125  
0.648165, 18.6706, 6.13866  
0.666617, 18.5828, 6.14107  
0.667259, 18.6658, 6.32076  
0.628991, 18.5992, 5.96871  
0.658597, 18.672, 6.24874  
0.650991, 18.5819, 5.92169  
0.653419, 18.5692, 5.9595  
0.673221, 18.6283, 6.12197  
