online, offline, global 
0.158488, 1.152, 3.95546 
0.158488, 1.152, 3.95546 
0.158488, 1.152, 3.95546 
0.158488, 1.152, 3.95546 
0.158488, 1.152, 3.95546 
0.158488, 1.152, 3.95546 
0.158488, 1.152, 3.95546 
0.158488, 1.152, 3.95546 
0.158488, 1.152, 3.95546 
0.158488, 1.152, 3.95546 
