online, offline, total 
122.0, 902.0, 1024.0 
122.0, 902.0, 1024.0 
122.0, 902.0, 1024.0 
122.0, 902.0, 1024.0 
122.0, 902.0, 1024.0 
122.0, 902.0, 1024.0 
122.0, 902.0, 1024.0 
122.0, 902.0, 1024.0 
122.0, 902.0, 1024.0 
122.0, 902.0, 1024.0 
