online, offline, total 
502.0, 22.0, 524.0 
502.0, 22.0, 524.0 
502.0, 22.0, 524.0 
502.0, 22.0, 524.0 
502.0, 22.0, 524.0 
502.0, 22.0, 524.0 
502.0, 22.0, 524.0 
502.0, 22.0, 524.0 
502.0, 22.0, 524.0 
502.0, 22.0, 524.0 
