online, offline, global 
0.343172, 0.906588, 3.74928 
0.343172, 0.906588, 3.74928 
0.343172, 0.906588, 3.74928 
0.343172, 0.906588, 3.74928 
0.343172, 0.906588, 3.74928 
0.343172, 0.906588, 3.74928 
0.343172, 0.906588, 3.74928 
0.343172, 0.906588, 3.74928 
0.343172, 0.906588, 3.74928 
0.343172, 0.906588, 3.74928 
