online, offline, cpu 
1.14565, 544.96, 259.368  
5.46081, 537.054, 267.085  
0.802541, 584.695, 260.921  
1.02057, 562.003, 276.045  
4.12986, 523.638, 275.718  
7.76986, 532.043, 265.193  
1.27016, 541.165, 257.786  
2.94204, 568.551, 265.369  
8.67063, 542.711, 270.4  
3.68478, 543.183, 262.285  
