online, offline, global 
0.636464, 3034.02, 9102.27 
0.636464, 3034.02, 9102.27 
0.636464, 3034.02, 9102.27 
0.636464, 3034.02, 9102.27 
0.636464, 3034.02, 9102.27 
0.636464, 3034.02, 9102.27 
0.636464, 3034.02, 9102.27 
0.636464, 3034.02, 9102.27 
0.636464, 3034.02, 9102.27 
0.636464, 3034.02, 9102.27 
