online, offline, total 
127.0, 148.0, 275.0 
127.0, 148.0, 275.0 
127.0, 148.0, 275.0 
127.0, 148.0, 275.0 
127.0, 148.0, 275.0 
127.0, 148.0, 275.0 
127.0, 148.0, 275.0 
127.0, 148.0, 275.0 
127.0, 148.0, 275.0 
127.0, 148.0, 275.0 
