online, offline, cpu 
0.757324, 4.97932, 1.87257  
0.752974, 4.94979, 1.87413  
0.740299, 4.95114, 1.89044  
0.76045, 4.97866, 1.93635  
0.748061, 5.12252, 1.95738  
0.7593, 4.93749, 1.86669  
0.760099, 4.98317, 1.92536  
0.722705, 4.87681, 1.75981  
0.740029, 4.92659, 1.88818  
0.718572, 4.94333, 1.90669  
