online, offline, cpu 
0.265551, 0.00722003, 0.0995971  
0.271173, 0.0086073, 0.112695  
0.270334, 0.00848063, 0.114491  
0.274222, 0.0081037, 0.116328  
0.268461, 0.00921898, 0.108456  
0.282251, 0.00600689, 0.114668  
0.275459, 0.00668815, 0.106996  
0.276277, 0.0103502, 0.118065  
0.284222, 0.00933789, 0.106232  
0.275057, 0.0116327, 0.120067  
