online, offline, cpu 
0.702905, 41.9232, 28.1919  
0.710519, 40.465, 29.2405  
0.688767, 41.6764, 30.2375  
0.678691, 40.857, 30.3042  
0.70241, 42.0144, 30.8493  
0.686437, 41.0338, 29.8743  
0.725493, 40.604, 30.0143  
0.681566, 39.6036, 28.9789  
0.681616, 40.9595, 30.1913  
0.689485, 40.4321, 28.8138  
