online, offline, total 
292.0, 2024.0, 2316.0 
292.0, 2024.0, 2316.0 
292.0, 2024.0, 2316.0 
292.0, 2024.0, 2316.0 
292.0, 2024.0, 2316.0 
292.0, 2024.0, 2316.0 
292.0, 2024.0, 2316.0 
292.0, 2024.0, 2316.0 
292.0, 2024.0, 2316.0 
292.0, 2024.0, 2316.0 
