online, offline, total 
78.0, 58.0, 136.0 
78.0, 58.0, 136.0 
78.0, 58.0, 136.0 
78.0, 58.0, 136.0 
78.0, 58.0, 136.0 
78.0, 58.0, 136.0 
78.0, 58.0, 136.0 
78.0, 58.0, 136.0 
78.0, 58.0, 136.0 
78.0, 58.0, 136.0 
