online, offline, global 
0.74204, 2046.66, 6135.66 
0.74204, 2046.66, 6135.66 
0.74204, 2046.66, 6135.66 
0.74204, 2046.66, 6135.66 
0.74204, 2046.66, 6135.66 
0.74204, 2046.66, 6135.66 
0.74204, 2046.66, 6135.66 
0.74204, 2046.66, 6135.66 
0.74204, 2046.66, 6135.66 
0.74204, 2046.66, 6135.66 
