online, offline, total 
77.0, 103.0, 180.0 
77.0, 103.0, 180.0 
77.0, 103.0, 180.0 
77.0, 103.0, 180.0 
77.0, 103.0, 180.0 
77.0, 103.0, 180.0 
77.0, 103.0, 180.0 
77.0, 103.0, 180.0 
77.0, 103.0, 180.0 
77.0, 103.0, 180.0 
