online, offline, global 
0.703967, 0.967954, 5.09286 
0.703967, 0.967954, 5.09286 
0.703967, 0.967954, 5.09286 
0.703967, 0.967954, 5.09286 
0.703967, 0.967954, 5.09286 
0.703967, 0.967954, 5.09286 
0.703967, 0.967954, 5.09286 
0.703967, 0.967954, 5.09286 
0.703967, 0.967954, 5.09286 
0.703967, 0.967954, 5.09286 
