online, offline, cpu 
0.716739, 51.3039, 28.9659  
0.724347, 51.3479, 29.005  
0.721715, 51.2697, 28.8888  
0.703589, 51.3177, 29.0155  
0.702738, 51.3661, 29.0421  
0.721196, 51.496, 29.11  
0.704296, 51.2627, 28.8791  
0.689514, 51.5418, 29.4077  
0.719145, 51.363, 29.0199  
0.688733, 51.3251, 28.8846  
