online, offline, global 
0.31796, 3.25554, 10.745 
0.31796, 3.25554, 10.745 
0.31796, 3.25554, 10.745 
0.31796, 3.25554, 10.745 
0.31796, 3.25554, 10.745 
0.31796, 3.25554, 10.745 
0.31796, 3.25554, 10.745 
0.31796, 3.25554, 10.745 
0.31796, 3.25554, 10.745 
0.31796, 3.25554, 10.745 
