online, offline, total 
130.0, 238.0, 368.0 
130.0, 238.0, 368.0 
130.0, 238.0, 368.0 
130.0, 238.0, 368.0 
130.0, 238.0, 368.0 
130.0, 238.0, 368.0 
130.0, 238.0, 368.0 
130.0, 238.0, 368.0 
130.0, 238.0, 368.0 
130.0, 238.0, 368.0 
