online, offline, total 
131.0, 221.0, 352.0 
131.0, 221.0, 352.0 
131.0, 221.0, 352.0 
131.0, 221.0, 352.0 
131.0, 221.0, 352.0 
131.0, 221.0, 352.0 
131.0, 221.0, 352.0 
131.0, 221.0, 352.0 
131.0, 221.0, 352.0 
131.0, 221.0, 352.0 
