online, offline, global 
0.624176, 36.8246, 74.9187 
0.624176, 36.825, 74.9189 
0.624176, 36.8251, 74.919 
0.624176, 36.825, 74.9189 
0.624176, 36.825, 74.9193 
0.624176, 36.825, 74.919 
0.624176, 36.8252, 74.9192 
0.624176, 36.8249, 74.9191 
0.624176, 36.8249, 74.919 
0.624176, 36.8249, 74.9191 
