online, offline, total 
120.0, 58.0, 178.0 
120.0, 58.0, 178.0 
120.0, 58.0, 178.0 
120.0, 58.0, 178.0 
120.0, 58.0, 178.0 
120.0, 58.0, 178.0 
120.0, 58.0, 178.0 
120.0, 58.0, 178.0 
120.0, 58.0, 178.0 
120.0, 58.0, 178.0 
