online, offline, cpu 
0.261973, 0.00600097, 0.101305  
0.27558, 0.007399, 0.108112  
0.282358, 0.00889281, 0.11928  
0.276265, 0.00907209, 0.113002  
0.282577, 0.00850979, 0.115514  
0.264172, 0.00886261, 0.110269  
0.263619, 0.00964277, 0.110769  
0.259327, 0.00729458, 0.106789  
0.288799, 0.00834662, 0.116906  
0.272199, 0.010851, 0.114579  
