online, offline, global 
0.74204, 2046.66, 6134.93 
0.74204, 2046.66, 6134.93 
0.74204, 2046.66, 6134.93 
0.74204, 2046.66, 6134.93 
0.74204, 2046.66, 6134.93 
0.74204, 2046.66, 6134.93 
0.74204, 2046.66, 6134.93 
0.74204, 2046.66, 6134.93 
0.74204, 2046.66, 6134.93 
0.74204, 2046.66, 6134.93 
