online, offline, global 
0.16312, 1.152, 3.95546 
0.16312, 1.152, 3.95546 
0.16312, 1.152, 3.95546 
0.16312, 1.152, 3.95546 
0.16312, 1.152, 3.95546 
0.16312, 1.152, 3.95546 
0.16312, 1.152, 3.95546 
0.16312, 1.152, 3.95546 
0.16312, 1.152, 3.95546 
0.16312, 1.152, 3.95546 
