online, offline, total 
301.0, 247.0, 548.0 
301.0, 247.0, 548.0 
301.0, 247.0, 548.0 
301.0, 247.0, 548.0 
301.0, 247.0, 548.0 
301.0, 247.0, 548.0 
301.0, 247.0, 548.0 
301.0, 247.0, 548.0 
301.0, 247.0, 548.0 
301.0, 247.0, 548.0 
