online, offline, total 
468.0, 1507.0, 1975.0 
468.0, 1507.0, 1975.0 
468.0, 1507.0, 1975.0 
468.0, 1507.0, 1975.0 
468.0, 1507.0, 1975.0 
468.0, 1507.0, 1975.0 
468.0, 1507.0, 1975.0 
468.0, 1507.0, 1975.0 
468.0, 1507.0, 1975.0 
468.0, 1507.0, 1975.0 
