online, offline, global 
0.624456, 6.13743, 20.3097 
0.624456, 6.13743, 20.3097 
0.624456, 6.13743, 20.3097 
0.624456, 6.13743, 20.3097 
0.624456, 6.13743, 20.3097 
0.624456, 6.13743, 20.3097 
0.624456, 6.13743, 20.3097 
0.624456, 6.13743, 20.3097 
0.624456, 6.13743, 20.3097 
0.624456, 6.13743, 20.3097 
