online, offline, global 
0.636464, 3034.02, 9098.86 
0.636464, 3034.02, 9098.86 
0.636464, 3034.02, 9098.86 
0.636464, 3034.02, 9098.86 
0.636464, 3034.02, 9098.86 
0.636464, 3034.02, 9098.86 
0.636464, 3034.02, 9098.86 
0.636464, 3034.02, 9098.86 
0.636464, 3034.02, 9098.86 
0.636464, 3034.02, 9098.86 
