online, offline, global 
0.396736, 7.31392, 23.242 
0.396736, 7.31392, 23.242 
0.396736, 7.31392, 23.242 
0.396736, 7.31392, 23.242 
0.396736, 7.31392, 23.242 
0.396736, 7.31392, 23.242 
0.396736, 7.31392, 23.242 
0.396736, 7.31392, 23.242 
0.396736, 7.31392, 23.242 
0.396736, 7.31392, 23.242 
