online, offline, cpu 
2.34503, 61.7866, 40.1577  
2.27925, 61.4572, 41.7351  
2.2958, 63.5048, 43.1313  
2.17896, 60.6453, 40.2285  
2.15198, 61.3679, 41.7528  
2.15698, 61.6974, 43.1647  
2.33155, 61.8816, 41.8014  
2.20346, 62.554, 42.3986  
2.18147, 61.4851, 40.7186  
2.2651, 61.0998, 40.6379  
