online, offline, total 
301.0, 938.0, 1239.0 
301.0, 938.0, 1239.0 
301.0, 938.0, 1239.0 
301.0, 938.0, 1239.0 
301.0, 938.0, 1239.0 
301.0, 938.0, 1239.0 
301.0, 938.0, 1239.0 
301.0, 938.0, 1239.0 
301.0, 938.0, 1239.0 
301.0, 938.0, 1239.0 
