online, offline, cpu 
0.915806, 2.91047, 1.43559  
0.879628, 2.88495, 1.37423  
0.903887, 2.89026, 1.36745  
0.892651, 2.84302, 1.41217  
0.907654, 2.86057, 1.34239  
0.879686, 2.85959, 1.33718  
0.825348, 2.85159, 1.38289  
0.858283, 2.87013, 1.39005  
0.898511, 2.90376, 1.37527  
0.88637, 2.83032, 1.31264  
