online, offline, global 
0.264056, 2.57831, 8.52709 
0.264056, 2.57831, 8.52709 
0.264056, 2.57831, 8.52709 
0.264056, 2.57831, 8.52709 
0.264056, 2.57831, 8.52709 
0.264056, 2.57831, 8.52709 
0.264056, 2.57831, 8.52709 
0.264056, 2.57831, 8.52709 
0.264056, 2.57831, 8.52709 
0.264056, 2.57831, 8.52709 
